ID,Group,Streptococcus sp. Marseille-Q6470,Streptococcus sp. oral taxon 061,Streptococcus sp. oral taxon 431,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,Streptococcus sp. NPS 308,Streptococcus sp. 116-D4,Streptococcus sp. SP4011,Streptococcus sp. A12,Streptococcus sp. 1643,Streptococcus sp. D7B5,Streptococcus sp. FSL W8-0197,Streptococcus sp. oral taxon 064,Streptococcus sp. DTU_2020_1000888_1_SI_GRL_NUU_041A,Streptococcus mitis,Streptococcus mitis B6,Streptococcus pneumoniae,Streptococcus ilei,Streptococcus sanguinis,Streptococcus sanguinis SK36,Streptococcus rubneri,Streptococcus anginosus group,Streptococcus anginosus subsp. whileyi><wbr>Streptococcus anginosus subsp. whileyi MAS624,Streptococcus australis,Streptococcus koreensis,Streptococcus gwangjuense,Streptococcus toyakuensis,Streptococcus pseudopneumoniae IS7493,Streptococcus thermophilus,Streptococcus milleri,Streptococcus ferus,Streptococcus himalayensis,Streptococcus parauberis,Granulicatella elegans,Abiotrophia><wbr>Abiotrophia defectiva,Abiotrophia defectiva ATCC 49176,Gemella sanguinis,Gemella haemolysans,Gemella morbillorum,Blautia sp. SC05B48,Actinomyces,Actinomyces sp. oral taxon 171><wbr>Actinomyces sp. oral taxon 171 str. F0337,Rothia mucilaginosa,Rothia mucilaginosa DY-18,Rothia aeria,Rothia dentocariosa,Corynebacterium durum,Alistipes communis,Citrobacter arsenatis,Escherichia coli O157:H7,Enterobacter chuandaensis,unclassified Enterobacter,Enterobacter sp. T2,unclassified Leclercia,Leclercia adecarboxylata,Kosakonia,Kosakonia radicincitans,Cronobacter,[Enterobacter] lignolyticus,Pseudescherichia><wbr>Pseudescherichia vulneris,Franconibacter><wbr>Franconibacter daqui,Cedecea,Cedecea neteri,Buttiauxella,Shigella flexneri,Serratia marcescens,Cardiobacterium hominis,Fusobacterium pseudoperiodonticum,Fusobacterium periodonticum,Fusobacterium hwasookii,Treponema putidum,Aliceevansviridae,Lactococcus piscium><wbr>Lactococcus piscium MKFS47,Enterobacter sp. RHBSTW-00994,Leclercia pneumoniae,Shigella dysenteriae,Shimwellia><wbr>Shimwellia blattae,Escherichia coli O157:H7 str. EDL933,Escherichia coli O158:H23,Escherichia coli O157:H16,Escherichia coli VR50,Escherichia coli O44:H18><wbr>Escherichia coli 042,Escherichia coli O8:H8,Escherichia coli O2:K1:H4,Escherichia coli O78:H4,Escherichia coli O150:H6,Escherichia coli O6:H16,Escherichia coli O85:H1,Enterobacter cloacae complex sp. R_G8,Enterobacter wuhouensis,Shigella sonnei,Kosakonia sp. BYX6,Kosakonia pseudosacchari,Jejubacter><wbr>Jejubacter calystegiae,Enterobacter chengduensis,Escherichia coli ATCC 8739,Escherichia coli O99:H6,Escherichia sp. SCLE84,Citrobacter gillenii,Leclercia sp. W6
ERR589748,3,0.828911625,0.513031799,0.685643382,0.699061638,0.554765738,0.609597492,0.810453164,0.72443502,-0.524557682,0.184828261,0.068564424,-0.524557682,-0.090387198,1.553449269,0.846396021,1.301573706,1.415756438,1.247571076,0.27571472,1.094116889,1.249851316,0.130651432,0.886421558,1.180831019,0.947948779,0.983215047,0.671688833,1.24295488,-0.003875215,-0.524557682,-0.821696799,-0.003875215,0.878799574,0.626166208,0.382352642,1.348377046,1.381358288,0.854802296,2.399639681,1.254357476,0.466014297,1.309028392,0.49025993,0.27571472,0.466014297,0.977605051,2.822699792,-0.821696799,-0.821696799,-0.334495523,-0.334495523,-1.43769437,-1.43769437,-0.090387198,0.780699781,-1.43769437,-0.003875215,0.068564424,-0.334495523,-0.334495523,-0.821696799,0.592226848,-0.334495523,0.382352642,0.412310412,0.641999577,0.314527394,-1.43769437,0.382352642,0.699061638,-1.43769437,-0.334495523,-0.334495523,-0.821696799,0.184828261,-0.197015596,-0.821696799,-0.821696799,-0.334495523,-1.43769437,-0.524557682,-1.43769437,-1.43769437,-1.43769437,-1.43769437,-1.43769437,-1.43769437,-1.43769437,-0.821696799,-0.821696799,-1.43769437,-1.43769437,-0.821696799,-1.43769437,-1.43769437,-1.43769437,-0.821696799,-1.43769437,-0.821696799
ERR589749,2,0.927871784,0.914480157,0.603202405,0.388572687,-0.14378119,0.012620054,-0.202618987,0.818152484,-0.404979676,-0.091279407,-0.18221446,-1.130752113,0.51185965,0.983348432,-0.108155243,0.645197141,1.391702771,1.598801962,0.876197323,1.000503561,0.778930542,-0.319406381,0.964018137,1.122850488,-0.02915571,0.050974034,-0.436952921,1.419041511,0.405430088,-1.130752113,-1.594965405,-0.865799659,0.169307817,-0.683693297,-1.252220794,0.677557812,0.222801381,1.176143806,2.197062262,0.867699791,0.097624538,1.753895848,0.891020531,0.358899497,0.704829722,0.84465733,2.173260352,-0.470995431,1.086267052,0.421640576,0.278005786,-2.279028976,-1.594965405,0.340053193,0.489954235,-1.130752113,-0.18221446,-0.374852691,-0.865799659,-0.014815014,-0.941867594,-0.091279407,-0.202618987,1.326656971,0.494429459,-0.293784467,-0.293784467,-1.401934281,-0.223900186,-0.014815014,-3.143931263,-1.861825542,-0.202618987,0.632740862,1.274473868,-0.436952921,1.025910811,0.262927581,0.567608744,-0.14378119,-0.02915571,-0.738188919,-1.029041957,0.285354273,-0.683693297,-0.54639932,-0.798472377,-0.798472377,-0.162621329,0.911436935,-0.588462058,-1.252220794,-0.634031324,0.327013415,-0.000897372,-0.507371851,-0.223900186,-3.143931263,-2.279028976
ERR589754,2,0.822264631,0.785081628,0.717617805,0.716785807,1.08998825,0.66018647,0.651761759,0.583839503,0.433208514,0.507909971,0.479152218,0.177194641,0.658105483,1.272545009,0.761051751,1.075730196,1.093113242,1.535818188,0.971906857,0.962010764,0.8271486,-0.082565992,0.882240639,0.934412495,0.824989885,0.703094295,0.578259705,1.29424622,0.659148038,-0.90047585,-0.740921906,-0.165313812,0.760350389,1.029788164,1.269684069,1.420485961,0.921311188,1.224027438,1.736706558,1.144009316,0.803482765,0.922762949,0.188162986,0.910892909,0.899600333,1.01468201,1.225717359,-0.395873346,0.087509621,-0.150099559,-0.135512052,-0.494026898,-1.634556633,-0.367972015,-0.273232053,-1.634556633,-0.624217505,-0.740921906,-1.007508299,-0.624217505,-1.145509184,0.013170866,-1.145509184,0.28460397,-0.108035523,0.218929721,1.343534944,0.314567103,0.535622111,0.122496704,-0.624217505,-0.395873346,-0.678599629,-0.341965959,0.165829598,-1.634556633,-0.005885709,-0.458522799,-1.145509184,0.357625943,-1.336291554,-1.007508299,-1.634556633,-1.634556633,-1.336291554,-1.336291554,-2.252888429,-1.145509184,-0.095067245,-0.197838679,-1.336291554,-1.007508299,-1.145509184,-1.007508299,-2.252888429,-1.145509184,-1.634556633,-1.336291554,-2.252888429
ERR589759,2,0.407374017,0.54438737,0.573098602,0.445587265,-0.595402062,0.365802906,0.529323154,0.116217047,0.078930704,-0.922855859,-0.479352445,-1.177810605,-0.479352445,1.488823606,0.694222822,1.291551554,0.150970611,1.323747968,0.270024299,0.214041215,0.214041215,-2.402717935,0.529323154,0.038744505,0.573098602,0.625562782,0.42686824,2.527165746,-0.595402062,-0.479352445,-1.177810605,-0.161896655,1.153760483,-0.595402062,-0.298894603,-0.104302614,0.365802906,0.183494388,2.777639816,1.234543953,0.480917236,1.018696132,0.078930704,-0.738436404,0.150970611,1.03307294,3.170940221,1.488823606,1.03307294,0.529323154,0.497623464,-2.402717935,-1.576401404,0.573098602,0.64965353,-1.576401404,-0.226220275,-0.161896655,-0.298894603,-0.382179869,-1.177810605,0.558969813,-0.298894603,1.136063261,0.343577162,-0.595402062,0.42686824,-2.402717935,-0.738436404,-0.104302614,-0.922855859,-1.177810605,-0.226220275,1.173977124,1.167355739,-0.595402062,0.852151225,0.078930704,-0.382179869,-1.576401404,-0.738436404,-0.298894603,-1.576401404,-0.298894603,0.625562782,-0.479352445,-0.052238197,-0.922855859,0.480917236,0.387042233,-0.104302614,-0.595402062,-0.104302614,-0.004791786,-1.177810605,-0.479352445,0.150970611,-1.177810605,-2.402717935
ERR589761,2,0.987171854,0.872490437,0.872490437,0.880780224,0.611580964,0.415140525,0.440847296,0.995498287,0.274670779,0.312381591,0.300246478,-0.038498335,0.661637449,1.232541896,0.494201013,1.066307382,1.459835232,1.514893366,0.782229989,1.310218805,0.93128122,0.066760015,1.169596745,1.289453961,0.521267695,0.682011765,0.274670779,1.720944269,0.494201013,-0.563839804,-0.332844556,0.089183468,0.575104687,0.377578634,0.346485018,1.180858528,0.872490437,1.00490917,2.180903484,1.135885934,0.722642813,0.947941951,-0.00945027,0.017624625,0.514704606,0.779368378,1.314743854,-0.563839804,-0.00945027,-0.140685959,0.14952238,-1.971836009,0.184990529,1.027741348,-0.038498335,-1.017567362,-0.563839804,-0.818943911,-0.140685959,-1.017567362,0.042962395,-0.276227349,-1.971836009,0.440847296,0.184990529,0.184990529,0.464751483,-1.017567362,-1.017567362,0.665819295,0.312381591,-0.818943911,-0.181246938,0.346485018,0.514704606,-0.332844556,-0.069805544,-0.563839804,-0.332844556,-1.017567362,-1.971836009,-0.675271244,-1.971836009,-1.971836009,-1.971836009,-1.328091018,-1.971836009,-1.971836009,-0.818943911,-0.069805544,-1.017567362,-1.971836009,-1.328091018,-0.675271244,-1.971836009,-1.017567362,-1.328091018,-1.328091018,-0.226115792
ERR589763,2,0.697783209,0.703024356,0.596010192,0.582131224,0.134023062,0.069696993,0.609426156,0.545196442,-0.456823256,-0.032654361,-0.093419585,-0.607082159,0.046112905,1.134023229,0.092146742,0.942365949,0.653122689,0.88581427,-0.2434885,0.363825123,0.855665606,-1.127995166,0.67608689,0.504584,0.153611672,0.363825123,-0.700702848,1.590556633,0.363825123,-0.700702848,-0.607082159,-0.093419585,0.495957462,-0.032654361,-0.062084629,0.478145947,0.521314042,0.240562288,2.522785513,1.003147882,0.37558742,1.645972352,0.791101426,0.190428135,0.737858495,0.615969448,2.862468731,-0.394850816,0.113560083,1.027900029,1.087738239,-0.394850816,0.68708521,2.066490405,0.240562288,-0.950316677,-0.004923511,-0.456823256,1.343431132,-0.700702848,-0.812510578,0.363825123,-0.950316677,0.653122689,0.799295803,-0.093419585,0.889017713,-1.373630715,-1.757652082,0.172393335,-0.700702848,-2.553764795,0.398184182,1.322194142,0.487147277,-0.456823256,-0.162826264,-0.456823256,-0.950316677,-0.700702848,-0.950316677,-0.812510578,-1.373630715,-2.553764795,-1.373630715,-2.553764795,-1.757652082,0.046112905,0.670470062,-0.339361972,-1.757652082,-0.950316677,-0.394850816,0.713299866,-1.757652082,-1.373630715,-1.373630715,-0.812510578,0.299666284
ERR589764,2,0.232649732,-0.318327166,0.13025635,-0.108583291,0.466263893,-0.167497743,-0.23623582,0.508248525,-0.318327166,-0.730312164,-0.419507006,-0.549961907,0.345889317,0.672794924,-0.167497743,0.562402061,1.182127423,1.18564158,0.454858813,0.816467129,-0.419507006,-1.596788885,0.68415139,0.946883055,0.065896875,0.254257991,-0.549961907,1.142888068,-0.23623582,-0.318327166,-1.596788885,-1.012267901,1.21672326,0.376635702,0.725685628,0.454858813,0.970136309,-0.057174819,2.012079561,0.805650471,0.209643016,1.072800052,0.065896875,0.725685628,0.545360713,0.710784142,2.271779516,0.274618504,-1.596788885,1.341660804,1.419139871,0.312090405,0.859075041,1.725345338,1.304973259,-0.318327166,0.615634573,0.209643016,0.376635702,-0.318327166,-0.419507006,0.62254209,-0.23623582,0.487938732,1.339844205,0.158683322,0.739868531,-1.596788885,-1.596788885,0.065896875,-1.596788885,-1.012267901,0.666951341,1.530656964,0.312090405,0.065896875,-1.596788885,-1.596788885,-1.596788885,-1.596788885,-1.012267901,-1.596788885,-1.596788885,-1.596788885,-1.596788885,-1.596788885,-1.596788885,0.232649732,1.161847827,0.065896875,0.065896875,-1.012267901,-0.011673484,1.084824792,-1.596788885,-1.596788885,-1.596788885,-0.419507006,1.217489868
ERR589766,1,0.978839747,0.819891905,0.754448743,0.703902621,0.28364353,0.195658269,0.765117153,1.363169748,0.037606628,0.037606628,0.124130346,-0.17503864,0.376775628,1.198531295,0.434245499,1.080151246,1.678416543,1.218079373,0.491756926,1.5480161,0.083098015,-1.182392631,1.297959364,1.494681665,0.677796132,0.344421384,0.083098015,2.036565411,-0.805071016,-0.499128403,-0.805071016,-0.582577348,0.879507017,-0.21578422,-0.041274483,1.265016144,0.871989957,0.406601138,2.283551761,0.98954432,0.376775628,1.209740871,0.344421384,0.889266368,0.060965315,0.822849603,2.376961947,0.14321716,0.534785023,-0.963445009,0.28364353,-1.524690663,-2.234306947,0.376775628,0.27026669,-0.07111982,0.124130346,-0.365194901,-0.07111982,-1.182392631,-1.182392631,-0.260495606,-0.805071016,0.921272433,0.178917205,0.28364353,0.484067648,-0.963445009,-0.582577348,0.366291286,-0.07111982,-0.427605471,-0.963445009,0.484067648,0.848339205,-0.963445009,0.211733616,-0.17503864,-0.682237339,-1.524690663,-0.963445009,-0.582577348,-0.963445009,-2.234306947,-1.524690663,-0.582577348,-1.182392631,-1.524690663,-0.682237339,0.825781081,-0.309955672,-0.963445009,-0.963445009,-0.805071016,-2.234306947,-0.805071016,-2.234306947,-0.963445009,-1.524690663
ERR589768,2,0.641008095,0.561806307,0.438481817,0.756242385,0.794541491,0.835830215,1.013795227,0.75293504,0.277575392,0.356559066,0.107335345,-0.020273455,0.454454704,1.537916661,1.055220488,1.494121954,0.735889861,1.535614872,0.85016577,0.464727608,1.088631829,0.289913591,0.692405607,0.297923359,0.817206042,0.873248655,0.939006083,1.573017418,0.821737391,-0.648842019,-1.133422015,-0.278009228,1.782266347,-0.191305376,-0.204626466,-0.047532954,0.477173494,0.741668384,2.15987181,0.938380018,0.416040771,0.094235137,-1.479802147,-0.328602841,0.132321652,0.70921601,2.090642693,-0.029164382,0.066690058,0.60875354,0.313455011,-1.340733107,-0.385524846,0.790607877,0.814456893,-0.450440439,0.584256255,0.005315509,0.178040832,-0.11894279,-0.232541745,0.451840583,-0.003040451,0.328376377,-0.130193849,-0.724166812,0.44388402,-0.766496158,-0.311102213,0.183401949,-0.981786046,-1.906995698,0.332016599,0.674721744,0.382771755,-0.153616737,-0.178377261,-0.981786046,-0.812627225,-1.133422015,-1.227900702,-1.133422015,-3.097945259,-1.906995698,-1.659108992,-3.097945259,-1.133422015,-1.227900702,-0.097288962,-0.130193849,-0.038248206,-0.58342979,-0.450440439,-0.178377261,-2.294536474,-1.340733107,-1.133422015,-1.659108992,-0.981786046
ERR589769,3,0.902847032,0.591350088,0.178558059,0.092541294,-0.101361584,0.092541294,0.092541294,0.739648019,-1.045296871,-1.395777654,-0.821115232,-0.821115232,-0.658955254,0.881774006,0.178558059,0.636347997,1.483313395,0.600781616,-0.533185196,1.214209684,0.540408862,-1.045296871,0.80443906,1.35623367,-0.152004009,0.312002073,-0.055581357,1.028352747,0.382156438,-0.821115232,-1.045296871,0.733147419,0.271970003,0.455785383,0.024419709,1.300694096,0.698814016,0.330677807,2.261692143,1.317287983,0.292458982,1.121759349,-0.01386174,-2.122357556,0.455785383,-0.4311428,2.950522833,-2.122357556,1.378729553,-0.821115232,-0.152004009,-2.122357556,-1.045296871,1.675143176,0.976309633,-0.658955254,0.059755423,0.529371758,-0.533185196,-1.045296871,-0.658955254,0.627761713,0.059755423,1.964017877,0.271970003,-0.533185196,0.203866885,-2.122357556,-0.821115232,1.15238072,-2.122357556,-0.658955254,-0.34569898,-0.152004009,1.573940923,-0.208563751,1.28572325,0.661000708,0.684142634,0.529371758,-0.34569898,-0.055581357,-1.045296871,-0.4311428,-0.658955254,0.918837621,-0.658955254,-1.045296871,-1.045296871,0.877403562,-0.272466268,-1.045296871,-0.272466268,-1.395777654,-0.658955254,-0.272466268,-0.821115232,-1.395777654,-1.395777654
ERR589771,3,0.888551667,0.700988753,0.654250466,0.427532232,-0.072020205,-0.072020205,1.35523365,0.505924011,-0.418146616,-0.072020205,-0.072020205,-0.21730057,0.208628489,1.080759374,0.040658153,1.095974703,1.021477287,1.039476506,0.468547088,0.901712355,0.427532232,-1.383093527,0.845973416,0.762002858,-0.072020205,0.678314382,-0.418146616,1.387040729,0.427532232,-1.383093527,-0.418146616,0.132078717,0.505924011,0.468547088,0.208628489,1.163210691,1.124501196,0.762002858,2.717892606,1.384003687,0.722416252,1.48223721,0.468547088,0.830616426,1.095974703,-0.418146616,3.09289116,-0.732145032,-1.383093527,0.040658153,-0.21730057,-1.383093527,-1.383093527,1.039476506,0.742719123,-0.732145032,0.040658153,1.319794027,-0.072020205,-0.732145032,-0.732145032,0.678314382,-1.383093527,0.208628489,0.274238236,0.427532232,1.088451891,-0.418146616,-0.21730057,0.654250466,-1.383093527,-1.383093527,0.468547088,0.505924011,0.571878191,-0.732145032,0.468547088,-0.732145032,-1.383093527,-0.732145032,-1.383093527,-1.383093527,-0.732145032,-1.383093527,-1.383093527,-1.383093527,-1.383093527,-1.383093527,-1.383093527,-0.418146616,-1.383093527,-0.732145032,1.20331711,-0.418146616,-1.383093527,-1.383093527,-1.383093527,-0.732145032,-1.383093527
ERR589772,3,-1.401880065,-1.401880065,0.070990998,0.62053811,0.47121222,-0.403642519,0.165565568,-0.403642519,-0.045574759,-0.728473869,-0.195867291,-0.195867291,-0.403642519,0.754102982,-0.403642519,0.987585186,-0.728473869,0.888202805,-1.401880065,-1.401880065,0.070990998,-1.401880065,0.165565568,-1.401880065,0.37185549,0.312629587,-0.728473869,1.920203032,0.776269729,-0.728473869,-0.728473869,0.37185549,1.401929271,0.47121222,-0.403642519,-0.403642519,0.776269729,0.679246992,2.838292753,1.740956413,0.836211593,0.679246992,-0.403642519,-0.728473869,0.47121222,1.162715933,3.211018345,-1.401880065,1.423912393,-0.403642519,-0.728473869,-0.403642519,-1.401880065,0.854324451,1.17032987,-0.728473869,0.904089611,-0.045574759,0.552308513,-0.728473869,-0.728473869,0.650924594,0.165565568,1.49647004,0.070990998,-0.403642519,1.454303611,-1.401880065,0.244756305,0.730646346,-1.401880065,-0.728473869,-0.195867291,1.730765567,1.592677352,-0.403642519,1.32539673,0.513642087,0.679246992,0.312629587,-0.728473869,0.62053811,-1.401880065,-0.403642519,-1.401880065,0.705752226,-0.045574759,-1.401880065,-0.728473869,1.250673743,-0.728473869,-1.401880065,0.165565568,-1.401880065,-1.401880065,-0.045574759,-0.728473869,-0.728473869,-0.403642519
ERR589773,2,0.415639052,0.82228655,0.653349422,0.709467981,0.359026284,0.218450951,0.89336604,0.016626451,0.128049152,-0.12703495,-1.279836635,0.294147674,0.016626451,1.549170608,0.90920435,1.293370459,0.359026284,0.781021212,-0.636142128,0.016626451,0.294147674,-1.279836635,0.510612014,0.653349422,1.015936745,0.952993767,0.781021212,1.612570748,0.016626451,-0.636142128,-1.279836635,0.465746679,1.19981415,0.415639052,0.415639052,0.802209929,1.298413027,1.048975498,2.519497987,1.225819022,0.465746679,1.767427582,0.966493977,0.841355393,0.924390207,1.088682165,2.929784403,-1.279836635,0.653349422,-0.325642824,-1.279836635,-1.279836635,-1.279836635,0.359026284,1.097938311,-1.279836635,0.622044669,-0.636142128,0.510612014,-0.636142128,-1.279836635,0.128049152,-0.636142128,1.232012838,-0.12703495,0.510612014,-0.12703495,-1.279836635,-0.636142128,0.415639052,-1.279836635,-1.279836635,-0.325642824,-0.325642824,0.781021212,0.294147674,0.734803764,0.128049152,-0.636142128,-1.279836635,-1.279836635,-0.636142128,-1.279836635,-1.279836635,-0.636142128,-1.279836635,-0.325642824,-1.279836635,-1.279836635,0.415639052,-1.279836635,-1.279836635,-1.279836635,-1.279836635,-0.636142128,-1.279836635,-1.279836635,-1.279836635,-1.279836635
ERR589774,2,0.398698867,0.632689061,0.317981911,0.589752804,0.346657871,0.346657871,0.523920906,0.373493982,-0.387212182,0.035429051,-0.093256774,-0.539380889,-0.539380889,1.335397941,0.574307309,1.070593712,0.287216097,1.070593712,0.694965322,0.088503939,-0.269191278,-1.760448906,0.727897649,0.54144596,0.727897649,0.466157303,0.398698867,1.517758036,-0.093256774,-0.387212182,-0.749749876,0.317981911,0.505581937,-0.539380889,-0.539380889,0.85880446,0.942897244,0.254057546,2.358912679,1.185300466,0.505581937,1.785181652,0.986017046,0.937104345,1.359800038,0.523920906,2.771403258,0.178985639,-0.093256774,0.373493982,0.574307309,-0.387212182,0.398698867,1.382357791,0.671275029,0.287216097,0.466157303,-0.387212182,-0.269191278,-1.078636253,-0.093256774,-0.093256774,-0.749749876,0.505581937,0.694965322,0.178985639,0.758132543,-1.078636253,-1.078636253,0.694965322,-1.760448906,-1.760448906,0.287216097,1.465093793,0.088503939,-0.749749876,-0.269191278,-1.078636253,-1.078636253,-1.760448906,-1.760448906,-1.760448906,-1.760448906,-1.760448906,-1.760448906,-0.749749876,-1.760448906,0.866041241,0.254057546,-0.173436088,-0.387212182,1.028754195,-0.749749876,0.218134757,-1.760448906,-1.760448906,-1.760448906,-1.760448906,-0.749749876
ERR589775,3,1.023462376,0.818227564,0.803438576,0.601808761,0.65283517,0.428465012,0.557979832,0.736544942,0.098869336,-0.090634563,0.190141307,-0.42265726,-0.090634563,1.198666869,0.470375974,1.17517107,1.455847702,1.147107756,0.297231554,1.306085936,0.428465012,-0.911925095,0.916961743,1.276792595,0.557979832,0.628258054,0.428465012,1.464341653,0.229118612,-0.090634563,-0.911925095,0.405596552,0.845920047,0.803438576,1.337500596,1.01587927,1.078055389,0.763243263,2.302603341,1.273682266,0.745684704,1.522435173,0.754580148,0.381248077,0.557979832,1.115999991,2.714719616,-0.090634563,0.044462705,-0.613525605,-0.613525605,-0.911925095,-0.42265726,0.889272469,0.557979832,-1.530535539,-0.42265726,-0.177513503,0.044462705,-0.911925095,-0.911925095,0.428465012,-0.613525605,0.264638712,-0.090634563,0.147024324,1.004134466,-0.284594185,-0.42265726,0.69726836,-1.530535539,-0.911925095,0.405596552,-0.284594185,0.098869336,-0.613525605,-0.284594185,-0.613525605,-1.530535539,-1.530535539,-1.530535539,-1.530535539,-1.530535539,-1.530535539,-0.911925095,-1.530535539,-0.911925095,-1.530535539,-0.613525605,-0.911925095,-0.911925095,-0.911925095,-1.530535539,-0.911925095,-1.530535539,-1.530535539,-1.530535539,-1.530535539,-1.530535539
ERR589776,2,0.765383698,0.658537405,0.50594067,0.554180665,0.03825805,0.361921773,0.308774457,1.166855251,-0.253385775,-0.161709654,-0.084945895,-0.161709654,-0.161709654,1.203077041,0.610075416,0.89588193,1.13914616,1.235353198,0.089072004,0.993509057,-0.713473086,-1.681117407,1.180958322,1.017830652,0.450637735,0.279319235,0.408790712,1.411167143,-0.366379114,-0.512065595,-0.366379114,-1.681117407,0.361921773,0.089072004,0.469975375,0.846931324,1.111551442,0.308774457,2.24704803,0.938510485,0.308774457,1.316494878,0.647017662,0.554180665,-0.713473086,0.308774457,2.869599838,0.450637735,-0.366379114,0.781731374,1.338689204,0.669698775,-1.028349251,1.001824609,0.711144086,-0.253385775,0.610075416,0.336228852,0.247573203,-1.028349251,-0.713473086,0.711144086,0.134569771,0.089072004,0.610075416,0.134569771,-0.161709654,-1.681117407,-1.681117407,0.430278109,0.279319235,-1.681117407,0.134569771,1.851048936,-0.512065595,0.134569771,-1.028349251,-1.681117407,-0.713473086,-1.681117407,-1.681117407,-0.713473086,-1.681117407,-1.028349251,-1.681117407,-1.681117407,-1.681117407,-0.084945895,0.538780745,-0.512065595,-0.253385775,-0.713473086,-0.366379114,0.622812124,-1.681117407,-1.681117407,-1.681117407,-1.681117407,-0.366379114
ERR589778,2,0.832288362,0.615560645,0.903011483,0.906012732,0.49556134,0.577250539,0.760759411,0.698806972,-0.079445623,0.151255931,-0.037710158,-0.177176293,-0.302195388,1.268153097,0.600741027,1.101768775,1.286542807,1.054510431,-0.235432912,1.058149915,0.297396641,-1.921883113,1.015428791,1.072274746,0.569054582,0.608230355,0.515409817,1.274139582,-0.939982598,-0.473116874,-1.921883113,0.560662014,0.824651545,0.314422343,0.198815384,1.242811459,0.893830527,0.920599363,2.218812703,1.286542807,0.854159566,1.198736018,0.125184479,0.569054582,1.134173649,1.258473646,2.209983368,-0.302195388,0.669158315,0.241278935,-1.921883113,-1.921883113,-1.259497799,0.361352748,-0.079445623,-1.259497799,-0.939982598,-0.125613702,-0.58777493,-0.939982598,-1.259497799,-0.125613702,-0.939982598,0.839746917,0.824651545,-0.177176293,0.41598995,-1.259497799,-0.939982598,0.361352748,-0.939982598,-0.302195388,0.375781466,0.361352748,0.824651545,0.067436419,0.569054582,-0.302195388,0.097325601,-0.735607794,-1.259497799,-1.259497799,-1.259497799,-1.921883113,-0.235432912,-0.735607794,-0.735607794,-1.921883113,-0.037710158,0.260901474,-1.259497799,-1.921883113,-0.939982598,-0.58777493,-1.921883113,-1.259497799,1.058149915,-1.259497799,-0.939982598
ERR589779,2,0.901831489,0.830294018,0.60681733,0.483239783,0.119012611,0.207838112,0.207838112,1.027881871,-0.309866821,0.093471587,-0.063959547,-0.249101861,0.546160765,1.130116707,0.263663415,0.871242497,1.284306785,1.624739775,0.940296712,1.084910426,0.187370689,-2.068930089,0.927083133,0.981506223,0.245904642,0.356123356,-0.309866821,0.779337443,-0.103630767,-0.677379542,-1.378024615,-0.147163226,0.613724463,1.170598965,1.326317231,1.508154403,0.935076751,0.937697417,2.192794826,1.005555981,0.165821573,0.98601856,-0.249101861,0.207838112,0.71416341,0.81542941,2.625646414,1.340831576,0.093471587,-0.103630767,0.280663366,-0.147163226,-0.831577608,0.945432489,0.006043079,-0.831577608,0.907616874,-0.063959547,0.093471587,-0.147163226,-0.460752476,0.263663415,-2.068930089,0.395223915,0.263663415,0.143078796,-0.027557683,-1.378024615,-2.068930089,0.187370689,-0.831577608,-0.249101861,0.093471587,1.47165285,0.187370689,-0.677379542,0.093471587,-0.557784681,-0.831577608,-1.044752127,-2.068930089,-1.044752127,-2.068930089,-1.378024615,-1.378024615,-1.044752127,-1.378024615,-0.557784681,-0.063959547,-0.677379542,-0.831577608,-0.677379542,-1.044752127,0.093471587,-2.068930089,-2.068930089,-2.068930089,0.143078796,-0.460752476
ERR589780,2,0.481404203,0.461648007,0.063533076,0.372089869,-0.3729993,0.190685935,0.535684442,-0.109437396,-0.500140801,-1.244997784,-0.500140801,-0.664069031,-0.109437396,1.416918334,0.461648007,1.000397942,0.190685935,1.030022179,-0.183468664,-0.044838062,0.598577907,-1.979500581,0.063533076,0.259550343,0.640145779,0.653107936,0.290442367,1.238348945,-0.183468664,-1.244997784,-0.890695229,-0.890695229,0.791727313,0.461648007,0.440935609,0.190685935,1.396680339,0.346505066,2.343576608,1.125114465,-0.3729993,1.070323613,-0.183468664,0.012338427,0.31935236,0.744001689,2.905364922,0.500283584,0.907141873,0.8867045,1.364594146,-0.890695229,-0.664069031,1.575542895,0.90045263,0.012338427,0.151987051,-0.269844195,-0.664069031,-0.664069031,-1.244997784,0.259550343,-0.664069031,0.98462439,0.653107936,0.226406963,-0.183468664,-1.244997784,-1.244997784,0.461648007,-1.979500581,-0.890695229,0.568323209,2.497527696,1.094856909,-0.500140801,0.653107936,0.063533076,0.012338427,-1.244997784,0.012338427,-1.979500581,-1.979500581,-1.979500581,-1.979500581,-0.109437396,-0.890695229,-0.500140801,1.1879059,0.809286914,-0.664069031,-0.500140801,-1.979500581,0.500283584,-0.664069031,-1.979500581,-0.044838062,-0.500140801,-1.244997784
